PID,NAME,RA,DEC,EPOC
SPLUS,SPLUS-n10n21,12:00:00,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n22,12:05:48.3871,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n23,12:11:36.7742,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n24,12:17:25.1613,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n25,12:23:13.5484,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n26,12:29:01.9355,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n27,12:34:50.3226,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n28,12:40:38.7097,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n29,12:46:27.0968,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n30,12:52:15.4839,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n31,12:58:03.871,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n32,13:03:52.2581,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n33,13:09:40.6452,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n34,13:15:29.0323,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n35,13:21:17.4194,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n36,13:27:05.8065,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n37,13:32:54.1935,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n38,13:38:42.5806,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n39,13:44:30.9677,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n40,13:50:19.3548,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n41,13:56:07.7419,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n42,12:00:00,+12:42:57.5892,2000.
SPLUS,SPLUS-n10n43,12:05:48.3871,+12:42:57.5892,2000.
SPLUS,SPLUS-n10n44,12:11:36.7742,+12:42:57.5892,2000.
SPLUS,SPLUS-n10n45,12:17:25.1613,+12:42:57.5892,2000.
SPLUS,SPLUS-n10n46,12:23:13.5484,+12:42:57.5892,2000.
SPLUS,SPLUS-n10n47,12:29:01.9355,+12:42:57.5892,2000.
SPLUS,SPLUS-n10n48,12:34:50.3226,+12:42:57.5892,2000.
SPLUS,SPLUS-n10n49,12:40:38.7097,+12:42:57.5892,2000.
SPLUS,SPLUS-n10n50,12:46:27.0968,+12:42:57.5892,2000.
SPLUS,SPLUS-n10n51,12:52:15.4839,+12:42:57.5892,2000.
SPLUS,SPLUS-n10n52,12:58:03.871,+12:42:57.5892,2000.
SPLUS,SPLUS-n10n53,13:03:52.2581,+12:42:57.5892,2000.
SPLUS,SPLUS-n10n54,13:09:40.6452,+12:42:57.5892,2000.
SPLUS,SPLUS-n10n55,13:15:29.0323,+12:42:57.5892,2000.
SPLUS,SPLUS-n10n56,13:21:17.4194,+12:42:57.5892,2000.
SPLUS,SPLUS-n10n57,13:27:05.8065,+12:42:57.5892,2000.
SPLUS,SPLUS-n10n58,13:32:54.1935,+12:42:57.5892,2000.
SPLUS,SPLUS-n10n59,13:38:42.5806,+12:42:57.5892,2000.
SPLUS,SPLUS-n10n60,13:44:30.9677,+12:42:57.5892,2000.
SPLUS,SPLUS-n10n61,13:50:19.3548,+12:42:57.5892,2000.
SPLUS,SPLUS-n10n62,13:56:07.7419,+12:42:57.5892,2000.
SPLUS,SPLUS-n11n01,10:00:29.1498,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n02,10:06:18.9474,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n03,10:12:08.7449,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n04,10:17:58.5425,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n05,10:23:48.3401,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n06,10:29:38.1377,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n07,10:35:27.9352,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n08,10:41:17.7328,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n09,10:47:07.5304,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n10,10:52:57.3279,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n11,10:58:47.1255,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n12,11:04:36.9231,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n13,11:10:26.7206,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n14,11:16:16.5182,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n15,11:22:06.3158,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n16,11:27:56.1134,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n17,11:33:45.9109,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n18,11:39:35.7085,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n19,11:45:25.5061,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n20,11:51:15.3036,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n21,11:57:05.1012,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n22,12:02:54.8988,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n23,12:08:44.6964,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n24,12:14:34.4939,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n25,12:20:24.2915,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n26,12:26:14.0891,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n27,12:32:03.8866,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n28,12:37:53.6842,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n29,12:43:43.4818,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n30,12:49:33.2794,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n31,12:55:23.0769,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n32,13:01:12.8745,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n33,13:07:02.6721,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n34,13:12:52.4696,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n35,13:18:42.2672,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n36,13:24:32.0648,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n37,13:30:21.8623,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n38,13:36:11.6599,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n39,13:42:01.4575,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n40,13:47:51.2551,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n41,13:53:41.0526,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n42,13:59:30.8502,-14:07:15.0631,2000.
SPLUS,SPLUS-n11n43,12:02:54.8988,+14:07:15.0631,2000.
SPLUS,SPLUS-n11n44,12:08:44.6964,+14:07:15.0631,2000.
SPLUS,SPLUS-n11n45,12:14:34.4939,+14:07:15.0631,2000.
SPLUS,SPLUS-n11n46,12:20:24.2915,+14:07:15.0631,2000.
SPLUS,SPLUS-n11n47,12:26:14.0891,+14:07:15.0631,2000.
SPLUS,SPLUS-n11n48,12:32:03.8866,+14:07:15.0631,2000.
SPLUS,SPLUS-n11n49,12:37:53.6842,+14:07:15.0631,2000.
SPLUS,SPLUS-n11n50,12:43:43.4818,+14:07:15.0631,2000.
SPLUS,SPLUS-n11n51,12:49:33.2794,+14:07:15.0631,2000.
SPLUS,SPLUS-n11n52,12:55:23.0769,+14:07:15.0631,2000.
SPLUS,SPLUS-n11n53,13:01:12.8745,+14:07:15.0631,2000.
SPLUS,SPLUS-n11n54,13:07:02.6721,+14:07:15.0631,2000.
SPLUS,SPLUS-n11n55,13:12:52.4696,+14:07:15.0631,2000.
SPLUS,SPLUS-n11n56,13:18:42.2672,+14:07:15.0631,2000.
SPLUS,SPLUS-n11n57,13:24:32.0648,+14:07:15.0631,2000.
SPLUS,SPLUS-n11n58,13:30:21.8623,+14:07:15.0631,2000.
SPLUS,SPLUS-n11n59,13:36:11.6599,+14:07:15.0631,2000.
SPLUS,SPLUS-n11n60,13:42:01.4575,+14:07:15.0631,2000.
SPLUS,SPLUS-n11n61,13:47:51.2551,+14:07:15.0631,2000.
SPLUS,SPLUS-n11n62,13:53:41.0526,+14:07:15.0631,2000.
SPLUS,SPLUS-n11n63,13:59:30.8502,+14:07:15.0631,2000.
SPLUS,SPLUS-n12n01,10:02:55.6098,-15:31:26.8376,2000.
SPLUS,SPLUS-n12n02,10:08:46.8293,-15:31:26.8376,2000.
SPLUS,SPLUS-n12n03,10:14:38.0488,-15:31:26.8376,2000.
SPLUS,SPLUS-n12n04,10:20:29.2683,-15:31:26.8376,2000.
SPLUS,SPLUS-n12n05,10:26:20.4878,-15:31:26.8376,2000.
SPLUS,SPLUS-n12n06,10:32:11.7073,-15:31:26.8376,2000.
SPLUS,SPLUS-n12n07,10:38:02.9268,-15:31:26.8376,2000.
SPLUS,SPLUS-n12n08,10:43:54.1463,-15:31:26.8376,2000.
SPLUS,SPLUS-n12n09,10:49:45.3659,-15:31:26.8376,2000.
SPLUS,SPLUS-n12n10,10:55:36.5854,-15:31:26.8376,2000.
SPLUS,SPLUS-n12n11,11:01:27.8049,-15:31:26.8376,2000.
SPLUS,SPLUS-n12n12,11:07:19.0244,-15:31:26.8376,2000.
SPLUS,SPLUS-n12n13,11:13:10.2439,-15:31:26.8376,2000.
SPLUS,SPLUS-n12n14,11:19:01.4634,-15:31:26.8376,2000.
SPLUS,SPLUS-n12n15,11:24:52.6829,-15:31:26.8376,2000.
SPLUS,SPLUS-n12n16,11:30:43.9024,-15:31:26.8376,2000.
SPLUS,SPLUS-n12n17,11:36:35.122,-15:31:26.8376,2000.
SPLUS,SPLUS-n12n18,11:42:26.3415,-15:31:26.8376,2000.
SPLUS,SPLUS-n12n19,11:48:17.561,-15:31:26.8376,2000.
SPLUS,SPLUS-n12n20,11:54:08.7805,-15:31:26.8376,2000.
SPLUS,SPLUS-n12n21,12:00:00,-15:31:26.8376,2000.
SPLUS,SPLUS-n13n01,10:01:58.0328,-16:55:32.9733,2000.
SPLUS,SPLUS-n13n02,10:07:52.1311,-16:55:32.9733,2000.
SPLUS,SPLUS-n13n03,10:13:46.2295,-16:55:32.9733,2000.
SPLUS,SPLUS-n13n04,10:19:40.3279,-16:55:32.9733,2000.
SPLUS,SPLUS-n13n05,10:25:34.4262,-16:55:32.9733,2000.
SPLUS,SPLUS-n13n06,10:31:28.5246,-16:55:32.9733,2000.
SPLUS,SPLUS-n13n07,10:37:22.623,-16:55:32.9733,2000.
SPLUS,SPLUS-n13n08,10:43:16.7213,-16:55:32.9733,2000.
SPLUS,SPLUS-n13n09,10:49:10.8197,-16:55:32.9733,2000.
SPLUS,SPLUS-n13n10,10:55:04.918,-16:55:32.9733,2000.
SPLUS,SPLUS-n13n11,11:00:59.0164,-16:55:32.9733,2000.
SPLUS,SPLUS-n13n12,11:06:53.1148,-16:55:32.9733,2000.
SPLUS,SPLUS-n13n13,11:12:47.2131,-16:55:32.9733,2000.
SPLUS,SPLUS-n13n14,11:18:41.3115,-16:55:32.9733,2000.
SPLUS,SPLUS-n13n15,11:24:35.4098,-16:55:32.9733,2000.
SPLUS,SPLUS-n13n16,11:30:29.5082,-16:55:32.9733,2000.
SPLUS,SPLUS-n13n17,11:36:23.6066,-16:55:32.9733,2000.
SPLUS,SPLUS-n13n18,11:42:17.7049,-16:55:32.9733,2000.
SPLUS,SPLUS-n13n19,11:48:11.8033,-16:55:32.9733,2000.
SPLUS,SPLUS-n13n20,11:54:05.9016,-16:55:32.9733,2000.
SPLUS,SPLUS-n13n21,12:00:00,-16:55:32.9733,2000.
SPLUS,SPLUS-n14n01,10:00:59.5041,-18:19:32.9579,2000.
SPLUS,SPLUS-n14n02,10:06:56.5289,-18:19:32.9579,2000.
SPLUS,SPLUS-n14n03,10:12:53.5537,-18:19:32.9579,2000.
SPLUS,SPLUS-n14n04,10:18:50.5785,-18:19:32.9579,2000.
SPLUS,SPLUS-n14n05,10:24:47.6033,-18:19:32.9579,2000.
SPLUS,SPLUS-n14n06,10:30:44.6281,-18:19:32.9579,2000.
SPLUS,SPLUS-n14n07,10:36:41.6529,-18:19:32.9579,2000.
SPLUS,SPLUS-n14n08,10:42:38.6777,-18:19:32.9579,2000.
SPLUS,SPLUS-n14n09,10:48:35.7025,-18:19:32.9579,2000.
SPLUS,SPLUS-n14n10,10:54:32.7273,-18:19:32.9579,2000.
SPLUS,SPLUS-n14n11,11:00:29.7521,-18:19:32.9579,2000.
SPLUS,SPLUS-n14n12,11:06:26.7769,-18:19:32.9579,2000.
SPLUS,SPLUS-n14n13,11:12:23.8017,-18:19:32.9579,2000.
SPLUS,SPLUS-n14n14,11:18:20.8264,-18:19:32.9579,2000.
SPLUS,SPLUS-n14n15,11:24:17.8512,-18:19:32.9579,2000.
SPLUS,SPLUS-n14n16,11:30:14.876,-18:19:32.9579,2000.
SPLUS,SPLUS-n14n17,11:36:11.9008,-18:19:32.9579,2000.
SPLUS,SPLUS-n14n18,11:42:08.9256,-18:19:32.9579,2000.
SPLUS,SPLUS-n14n19,11:48:05.9504,-18:19:32.9579,2000.
SPLUS,SPLUS-n14n20,11:54:02.9752,-18:19:32.9579,2000.
SPLUS,SPLUS-n14n21,12:00:00,-18:19:32.9579,2000.
SPLUS,SPLUS-n15n01,10:00:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n15n02,10:06:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n15n03,10:12:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n15n04,10:18:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n15n05,10:24:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n15n06,10:30:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n15n07,10:36:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n15n08,10:42:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n15n09,10:48:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n15n10,10:54:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n15n11,11:00:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n15n12,11:06:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n15n13,11:12:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n15n14,11:18:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n15n15,11:24:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n15n16,11:30:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n15n17,11:36:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n15n18,11:42:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n15n19,11:48:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n15n20,11:54:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n15n21,12:00:00,-19:43:26.7769,2000.
SPLUS,SPLUS-n16n01,10:05:02.521,-21:07:14.4295,2000.
SPLUS,SPLUS-n16n02,10:11:05.5462,-21:07:14.4295,2000.
SPLUS,SPLUS-n16n03,10:17:08.5714,-21:07:14.4295,2000.
SPLUS,SPLUS-n16n04,10:23:11.5966,-21:07:14.4295,2000.
SPLUS,SPLUS-n16n05,10:29:14.6218,-21:07:14.4295,2000.
SPLUS,SPLUS-n16n06,10:35:17.6471,-21:07:14.4295,2000.
SPLUS,SPLUS-n16n07,10:41:20.6723,-21:07:14.4295,2000.
SPLUS,SPLUS-n16n08,10:47:23.6975,-21:07:14.4295,2000.
SPLUS,SPLUS-n16n09,10:53:26.7227,-21:07:14.4295,2000.
SPLUS,SPLUS-n16n10,10:59:29.7479,-21:07:14.4295,2000.
SPLUS,SPLUS-n16n11,11:05:32.7731,-21:07:14.4295,2000.
SPLUS,SPLUS-n16n12,11:11:35.7983,-21:07:14.4295,2000.
SPLUS,SPLUS-n16n13,11:17:38.8235,-21:07:14.4295,2000.
SPLUS,SPLUS-n16n14,11:23:41.8487,-21:07:14.4295,2000.
SPLUS,SPLUS-n16n15,11:29:44.8739,-21:07:14.4295,2000.
SPLUS,SPLUS-n16n16,11:35:47.8992,-21:07:14.4295,2000.
SPLUS,SPLUS-n16n17,11:41:50.9244,-21:07:14.4295,2000.
SPLUS,SPLUS-n16n18,11:47:53.9496,-21:07:14.4295,2000.
SPLUS,SPLUS-n16n19,11:53:56.9748,-21:07:14.4295,2000.
SPLUS,SPLUS-n16n20,12:00:00,-21:07:14.4295,2000.
SPLUS,SPLUS-n17n01,10:04:04.0678,-22:30:55.9281,2000.
SPLUS,SPLUS-n17n02,10:10:10.1695,-22:30:55.9281,2000.
SPLUS,SPLUS-n17n03,10:16:16.2712,-22:30:55.9281,2000.
SPLUS,SPLUS-n17n04,10:22:22.3729,-22:30:55.9281,2000.
SPLUS,SPLUS-n17n05,10:28:28.4746,-22:30:55.9281,2000.
SPLUS,SPLUS-n17n06,10:34:34.5763,-22:30:55.9281,2000.
SPLUS,SPLUS-n17n07,10:40:40.678,-22:30:55.9281,2000.
SPLUS,SPLUS-n17n08,10:46:46.7797,-22:30:55.9281,2000.
SPLUS,SPLUS-n17n09,10:52:52.8814,-22:30:55.9281,2000.
SPLUS,SPLUS-n17n10,10:58:58.9831,-22:30:55.9281,2000.
SPLUS,SPLUS-n17n11,11:05:05.0847,-22:30:55.9281,2000.
SPLUS,SPLUS-n17n12,11:11:11.1864,-22:30:55.9281,2000.
SPLUS,SPLUS-n17n13,11:17:17.2881,-22:30:55.9281,2000.
SPLUS,SPLUS-n17n14,11:23:23.3898,-22:30:55.9281,2000.
SPLUS,SPLUS-n17n15,11:29:29.4915,-22:30:55.9281,2000.
SPLUS,SPLUS-n17n16,11:35:35.5932,-22:30:55.9281,2000.
SPLUS,SPLUS-n17n17,11:41:41.6949,-22:30:55.9281,2000.
SPLUS,SPLUS-n17n18,11:47:47.7966,-22:30:55.9281,2000.
SPLUS,SPLUS-n17n19,11:53:53.8983,-22:30:55.9281,2000.
SPLUS,SPLUS-n17n20,12:00:00,-22:30:55.9281,2000.
SPLUS,SPLUS-n18n01,10:03:04.6154,-23:54:31.2991,2000.
SPLUS,SPLUS-n18n02,10:09:13.8462,-23:54:31.2991,2000.
SPLUS,SPLUS-n18n03,10:15:23.0769,-23:54:31.2991,2000.
SPLUS,SPLUS-n18n04,10:21:32.3077,-23:54:31.2991,2000.
SPLUS,SPLUS-n18n05,10:27:41.5385,-23:54:31.2991,2000.
SPLUS,SPLUS-n18n06,10:33:50.7692,-23:54:31.2991,2000.
SPLUS,SPLUS-n18n07,10:40:00,-23:54:31.2991,2000.
SPLUS,SPLUS-n18n08,10:46:09.2308,-23:54:31.2991,2000.
SPLUS,SPLUS-n18n09,10:52:18.4615,-23:54:31.2991,2000.
SPLUS,SPLUS-n18n10,10:58:27.6923,-23:54:31.2991,2000.
SPLUS,SPLUS-n18n11,11:04:36.9231,-23:54:31.2991,2000.
SPLUS,SPLUS-n18n12,11:10:46.1538,-23:54:31.2991,2000.
SPLUS,SPLUS-n18n13,11:16:55.3846,-23:54:31.2991,2000.
SPLUS,SPLUS-n18n14,11:23:04.6154,-23:54:31.2991,2000.
SPLUS,SPLUS-n18n15,11:29:13.8462,-23:54:31.2991,2000.
SPLUS,SPLUS-n18n16,11:35:23.0769,-23:54:31.2991,2000.
SPLUS,SPLUS-n18n17,11:41:32.3077,-23:54:31.2991,2000.
SPLUS,SPLUS-n18n18,11:47:41.5385,-23:54:31.2991,2000.
SPLUS,SPLUS-n18n19,11:53:50.7692,-23:54:31.2991,2000.
SPLUS,SPLUS-n18n20,12:00:00,-23:54:31.2991,2000.
